method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(3.0, 20.0, 0.3, 0.6)",0.6513145565986633,0.2344721555709839,0.1812446117401123,0
seg-only,"(3.0, 20.0, 0.3, 0.6)",0.6286704838275909,0.21198749542236328,0.17361927032470703,0
seg-only,"(3.0, 20.0, 0.7, 0.0)",0.27929212152957916,0.0773155689239502,0.1157236099243164,0
seg-only,"(3.0, 20.0, 0.7, 0.0)",0.28700122237205505,0.07043051719665527,0.10660696029663086,0
seg-only,"(3.0, 20.0, 0.7, 0.0)",0.2738623023033142,0.07036435604095459,0.07540082931518555,0
seg-only,"(3.0, 20.0, 0.7, 0.0)",0.2812662124633789,0.05159485340118408,0.0504302978515625,0
seg-only,"(3.0, 20.0, 0.7, 0.6)",0.28524458408355713,0.04297196865081787,0.03230881690979004,0
seg-only,"(3.0, 20.0, 0.7, 0.6)",0.30034981667995453,0.056063294410705566,0.015389680862426758,0
seg-only,"(3.0, 20.0, 0.7, 0.6)",0.28607985377311707,0.08061635494232178,0.03378033638000488,0
seg-only,"(3.0, 20.0, 0.7, 0.6)",0.27664920687675476,0.06317591667175293,0.05896329879760742,0
seg+pos,"(1.5, 8.0, 0.3, 0.0)",0.43735694885253906,0.19758200645446777,0.251939058303833,0
seg+pos,"(1.5, 8.0, 0.3, 0.0)",0.4318222552537918,0.19736504554748535,0.2833164930343628,0
seg+pos,"(1.5, 8.0, 0.3, 0.0)",0.4345387667417526,0.19522058963775635,0.2884671688079834,0
seg+pos,"(1.5, 8.0, 0.3, 0.0)",0.4306592345237732,0.18071889877319336,0.24337732791900635,0
seg+pos,"(1.5, 8.0, 0.3, 0.6)",0.44614049792289734,0.1936292052268982,0.11922955513000488,0
seg+pos,"(1.5, 8.0, 0.3, 0.6)",0.43080277740955353,0.18789714574813843,0.1548861265182495,0
seg+pos,"(1.5, 8.0, 0.3, 0.6)",0.43218186497688293,0.21259820461273193,0.16936445236206055,0
seg+pos,"(1.5, 8.0, 0.3, 0.6)",0.4427107721567154,0.19553285837173462,0.15465354919433594,0
seg+pos,"(1.5, 8.0, 0.7, 0.0)",0.24990667402744293,0.07152479887008667,0.12019705772399902,0
seg+pos,"(1.5, 8.0, 0.7, 0.0)",0.2531397044658661,0.06802082061767578,0.07597064971923828,0
seg+pos,"(1.5, 8.0, 0.7, 0.0)",0.2548937499523163,0.08000922203063965,0.1336885690689087,0
seg+pos,"(1.5, 8.0, 0.7, 0.0)",0.23958691209554672,0.06791150569915771,0.09414005279541016,0
seg+pos,"(1.5, 8.0, 0.7, 0.6)",0.25025227665901184,0.08036452531814575,0.047220706939697266,0
seg+pos,"(1.5, 8.0, 0.7, 0.6)",0.24709723889827728,0.09790164232254028,0.05259501934051514,0
seg+pos,"(1.5, 8.0, 0.7, 0.6)",0.2504863291978836,0.07619023323059082,0.03810262680053711,0
seg+pos,"(1.5, 8.0, 0.7, 0.6)",0.23819833993911743,0.07112354040145874,0.03289198875427246,0
seg+pos,"(1.5, 20.0, 0.3, 0.0)",0.3310556411743164,0.11926031112670898,0.14513778686523438,0
seg+pos,"(1.5, 20.0, 0.3, 0.0)",0.33785292506217957,0.11741083860397339,0.17353510856628418,0
seg+pos,"(1.5, 20.0, 0.3, 0.0)",0.3374088853597641,0.089810311794281,0.18894827365875244,0
