method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.17884019017219543,0.021101772785186768,0.01363825798034668,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.18587207794189453,0.023834705352783203,0.012676000595092773,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.17706307023763657,0.007530510425567627,0.042253851890563965,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.18069472163915634,0.023121118545532227,0.04691028594970703,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.20054005831480026,0.011452674865722656,0.00513768196105957,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.1905364841222763,0.023278415203094482,0.014363765716552734,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.1770375296473503,0.01125943660736084,0.028466105461120605,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.18883662670850754,0.010140836238861084,0.008901357650756836,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.17884288728237152,0.026858031749725342,0.03267860412597656,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",0.2863995283842087,0.040972113609313965,0.044115543365478516,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",0.26594606041908264,0.04723525047302246,0.07252645492553711,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",0.31613172590732574,0.04531717300415039,0.08304357528686523,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",0.27833445370197296,0.03669631481170654,0.05992388725280762,0
seg-only,"(3.0, 8.0, 0.3, 0.0)",0.33528055250644684,0.03392326831817627,0.0693206787109375,0
